unique_id,state,district,disease,no_of_cases,no_of_deaths,outbreak_start_date,reporting_date,current_status,week_number,year,week_date_range,rainfall_mm,max_temperature_c,min_temperature_c,total_calls,fever_calls,total_opd,fever_opd,occupancy_rate_pct,paracetamol_strips_sold,dengue_diagnostic_kits,aedes_larval_index,cases_lag_1,cases_lag_2,cases_lag_3,cases_rolling_3w,cases_rolling_7w,rainfall_lag_1,rainfall_lag_2,rainfall_lag_3,temperature_lag_1,temperature_lag_2,temperature_lag_3,min_temperature_lag_1,min_temperature_lag_2,min_temperature_lag_3,rainfall_trend_3w,temperature_trend_3w,min_temperature_trend_3w,week_sin,week_cos,mosquito_breeding_index,surge
TN/2022/33/4000,Tamil Nadu,Coimbatore,Dengue,18,0,01-01-2022,07-01-2022,Under Surveillance,33,2022,Week 33 of 2022,30.88,30.204285714285714,20.009999999999998,188.0,79.0,774.0,275.0,88.79492600422833,973.0,42.0,15.411538461538461,13.0,8.0,16.0,12.333333333333334,12.142857142857142,20.61,9.91,5.06,30.044285714285714,28.268571428571427,27.557142857142857,20.057142857142857,17.33857142857143,16.81,7.774999999999999,1.2435714285714272,1.6235714285714282,-0.7485107481711011,-0.6631226582407952,0.6248098597269458,0
TN/2023/31/4509,Tamil Nadu,Coimbatore,Dengue,9,0,01-01-2023,07-01-2023,Under Surveillance,31,2023,Week 31 of 2023,50.54,30.28142857142857,20.397142857142857,162.0,65.0,923.0,334.0,82.8752642706131,1673.0,28.0,13.383461538461539,18.0,13.0,8.0,13.0,10.571428571428571,30.88,20.61,9.91,30.204285714285714,30.044285714285714,28.268571428571427,20.009999999999998,20.057142857142857,17.33857142857143,10.484999999999996,0.9678571428571426,1.3357142857142863,-0.5680647467311556,-0.8229838658936566,0.30038286032996897,0
TN/2024/26/4899,Tamil Nadu,Coimbatore,Dengue,5,0,01-01-2024,07-01-2024,Under Surveillance,26,2024,Week 26 of 2024,57.00999999999999,28.927142857142858,20.268571428571427,213.0,84.0,1183.0,457.0,91.9661733615222,1093.0,49.0,14.87423076923077,9.0,18.0,13.0,13.333333333333334,10.857142857142858,50.54,30.88,20.61,30.28142857142857,30.204285714285714,30.044285714285714,20.397142857142857,20.009999999999998,20.057142857142857,14.964999999999996,0.11857142857142285,0.1699999999999961,-3.216245299353273e-16,-1.0,0.5422945483550833,0
TN/2024/31/4962,Tamil Nadu,Coimbatore,Dengue,12,0,01-01-2024,07-01-2024,Under Control,31,2024,Week 31 of 2024,59.05,30.91,19.834285714285716,260.0,110.0,1139.0,451.0,89.21775898520085,1625.0,54.0,14.87423076923077,5.0,9.0,18.0,10.666666666666666,11.285714285714286,57.00999999999999,50.54,30.88,28.927142857142858,30.28142857142857,30.204285714285714,20.268571428571427,20.397142857142857,20.009999999999998,13.064999999999998,-0.6385714285714285,0.12928571428571192,-0.5680647467311556,-0.8229838658936566,0.5422945483550833,0
TN/2025/11/5282,Tamil Nadu,Coimbatore,Dengue,9,0,01-01-2025,07-01-2025,Under Surveillance,11,2025,Week 11 of 2025,23.17,29.71142857142857,19.404285714285713,186.0,76.0,699.0,266.0,80.97251585623678,1012.0,24.0,14.143461538461539,12.0,5.0,9.0,8.666666666666666,11.571428571428571,59.05,57.00999999999999,50.54,30.91,28.927142857142858,30.28142857142857,19.834285714285716,20.268571428571427,20.397142857142857,4.2550000000000034,0.3142857142857129,-0.2814285714285741,0.970941817426052,0.23931566428755804,0.45522603892647945,0
TN/2025/28/5417,Tamil Nadu,Coimbatore,Dengue,4,0,01-01-2025,07-01-2025,Closed,28,2025,Week 28 of 2025,37.56,30.849999999999998,19.88714285714286,179.0,77.0,1259.0,456.0,79.06976744186046,977.0,28.0,14.143461538461539,9.0,12.0,5.0,8.666666666666666,10.571428571428571,23.17,59.05,57.00999999999999,29.71142857142857,30.91,28.927142857142858,19.404285714285713,19.834285714285716,20.268571428571427,-16.91999999999999,0.3921428571428578,-0.432142857142856,-0.23931566428755743,-0.9709418174260521,0.45522603892647945,0
TN/2025/37/5521,Tamil Nadu,Coimbatore,Dengue,27,0,01-01-2025,07-01-2025,Under Control,37,2025,Week 37 of 2025,40.28,29.91142857142857,20.037142857142857,190.0,82.0,844.0,331.0,77.16701902748414,1008.0,41.0,14.143461538461539,4.0,9.0,12.0,8.333333333333334,10.0,37.56,23.17,59.05,30.849999999999998,29.71142857142857,30.91,19.88714285714286,19.404285714285713,19.834285714285716,-10.745000000000006,-0.03000000000000711,0.026428571428570333,-0.970941817426052,-0.23931566428755774,0.45522603892647945,1
TN/2025/41/5576,Tamil Nadu,Coimbatore,Dengue,88,0,01-01-2025,07-01-2025,Under Control,41,2025,Week 41 of 2025,99.11,30.135714285714283,20.169999999999998,288.0,117.0,1212.0,445.0,100.0,4201.0,133.0,14.143461538461539,27.0,4.0,9.0,13.333333333333334,12.0,40.28,37.56,23.17,29.91142857142857,30.849999999999998,29.71142857142857,20.037142857142857,19.88714285714286,19.404285714285713,8.555,0.09999999999999866,0.31642857142857267,-0.9709418174260521,0.23931566428755738,0.45522603892647945,1
TN/2015/10/0098,Tamil Nadu,Coimbatore,Fever,14,0,01-01-2015,07-01-2015,Closed,10,2015,Week 10 of 2015,22.36,28.954285714285714,19.16714285714286,183.0,76.0,761.0,297.0,63.213530655391125,1956.0,46.0,13.895185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9350162426854148,0.35460488704253557,0.3965797101294653,0
TN/2015/14/0135,Tamil Nadu,Coimbatore,Fever,17,0,01-01-2015,07-01-2015,Closed,14,2015,Week 14 of 2015,4.49,31.33857142857143,21.08285714285714,258.0,104.0,890.0,289.0,65.53911205073996,1479.0,40.0,13.895185185185186,14.0,0.0,0.0,14.0,14.0,22.36,0.0,0.0,28.954285714285714,0.0,0.0,19.16714285714286,0.0,0.0,0.0,0.0,0.0,0.992708874098054,-0.12053668025532288,0.3965797101294653,0
TN/2015/34/0358,Tamil Nadu,Coimbatore,Fever,19,0,01-01-2015,07-01-2015,Under Surveillance,34,2015,Week 34 of 2015,35.61,29.485714285714288,20.647142857142857,184.0,75.0,822.0,299.0,79.70401691331924,1433.0,33.0,13.895185185185186,17.0,14.0,0.0,15.5,15.5,4.49,22.36,0.0,31.33857142857143,28.954285714285714,0.0,21.08285714285714,19.16714285714286,0.0,0.0,0.0,0.0,-0.8229838658936564,-0.5680647467311559,0.3965797101294653,0
TN/2015/37/0377,Tamil Nadu,Coimbatore,Fever,27,0,01-01-2015,07-01-2015,Under Surveillance,37,2015,Week 37 of 2015,72.52,30.44142857142857,19.859999999999996,160.0,65.0,856.0,309.0,78.22410147991543,961.0,35.0,13.895185185185186,19.0,17.0,14.0,16.666666666666668,16.666666666666668,35.61,4.49,22.36,29.485714285714288,31.33857142857143,28.954285714285714,20.647142857142857,21.08285714285714,19.16714285714286,6.624999999999996,0.2657142857142788,0.7399999999999987,-0.970941817426052,-0.23931566428755774,0.3965797101294653,1
TN/2015/44/0455,Tamil Nadu,Coimbatore,Fever,21,0,01-01-2015,07-01-2015,Closed,44,2015,Week 44 of 2015,60.06,30.002857142857145,19.787142857142857,265.0,106.0,1520.0,563.0,104.86257928118394,3661.0,185.0,13.895185185185186,27.0,19.0,17.0,21.0,19.25,72.52,35.61,4.49,30.44142857142857,29.485714285714288,31.33857142857143,19.859999999999996,20.647142857142857,21.08285714285714,34.01499999999999,-0.4485714285714234,-0.6114285714285732,-0.822983865893657,0.5680647467311548,0.3965797101294653,1
TN/2016/13/0692,Tamil Nadu,Coimbatore,Fever,17,0,01-01-2016,07-01-2016,Closed,13,2016,Week 13 of 2016,18.02,31.494285714285716,21.214285714285715,260.0,108.0,936.0,313.0,72.09302325581395,1067.0,38.0,11.856923076923076,21.0,27.0,19.0,22.333333333333332,19.6,60.06,72.52,35.61,30.002857142857145,30.44142857142857,29.485714285714288,19.787142857142857,19.859999999999996,20.647142857142857,12.225000000000005,0.25857142857143056,-0.43000000000000044,1.0,-1.6081226496766366e-16,0.1296029403271816,0
TN/2016/27/0827,Tamil Nadu,Coimbatore,Fever,16,0,01-01-2016,07-01-2016,Under Control,27,2016,Week 27 of 2016,80.32000000000001,29.267142857142858,20.072857142857142,263.0,109.0,944.0,356.0,82.02959830866807,1278.0,31.0,11.856923076923076,17.0,21.0,27.0,21.666666666666668,19.166666666666668,18.02,60.06,72.52,31.494285714285716,30.002857142857145,30.44142857142857,21.214285714285715,19.787142857142857,19.859999999999996,-27.24999999999999,0.5264285714285729,0.677142857142859,-0.12053668025532283,-0.992708874098054,0.1296029403271816,0
TN/2016/30/0862,Tamil Nadu,Coimbatore,Fever,20,0,01-01-2016,07-01-2016,Closed,30,2016,Week 30 of 2016,48.63,30.392857142857142,19.625714285714285,211.0,87.0,1400.0,470.0,70.40169133192389,1593.0,48.0,11.856923076923076,16.0,17.0,21.0,18.0,18.714285714285715,80.32000000000001,18.02,60.06,29.267142857142858,31.494285714285716,30.002857142857145,20.072857142857142,21.214285714285715,19.787142857142857,10.129999999999992,-0.36785714285714427,0.14285714285713982,-0.46472317204376806,-0.8854560256532101,0.1296029403271816,1
TN/2017/5/1072,Tamil Nadu,Coimbatore,Fever,62,0,01-01-2017,07-01-2017,Under Surveillance,5,2017,Week 5 of 2017,12.74,30.18857142857143,16.962857142857143,214.0,95.0,1009.0,351.0,74.4186046511628,1241.0,38.0,13.195,20.0,16.0,17.0,17.666666666666668,19.571428571428573,48.63,80.32000000000001,18.02,30.392857142857142,29.267142857142858,31.494285714285716,19.625714285714285,20.072857142857142,21.214285714285715,15.305000000000014,-0.5507142857142903,-0.7942857142857167,0.5680647467311558,0.8229838658936564,0.3228155305094347,1
TN/2017/17/1192,Tamil Nadu,Coimbatore,Fever,7,0,01-01-2017,07-01-2017,Under Surveillance,17,2017,Week 17 of 2017,8.59,31.98428571428571,21.858571428571427,313.0,121.0,1331.0,492.0,91.9661733615222,2115.0,59.0,13.195,62.0,20.0,16.0,32.666666666666664,26.0,12.74,48.63,80.32000000000001,30.18857142857143,30.392857142857142,29.267142857142858,16.962857142857143,19.625714285714285,20.072857142857142,-33.79000000000001,0.46071428571428646,-1.5549999999999984,0.8854560256532099,-0.4647231720437685,0.3228155305094347,0
TN/2017/35/1347,Tamil Nadu,Coimbatore,Fever,15,0,01-01-2017,07-01-2017,Under Control,35,2017,Week 35 of 2017,15.43,30.125714285714285,20.335714285714285,194.0,78.0,786.0,279.0,74.63002114164905,1672.0,37.0,13.195,7.0,62.0,20.0,29.666666666666668,24.285714285714285,8.59,12.74,48.63,31.98428571428571,30.18857142857143,30.392857142857142,21.858571428571427,16.962857142857143,19.625714285714285,-20.020000000000003,0.7957142857142848,1.11642857142857,-0.8854560256532096,-0.4647231720437691,0.3228155305094347,0
TN/2017/38/1380,Tamil Nadu,Coimbatore,Fever,18,0,01-01-2017,07-01-2017,Under Surveillance,38,2017,Week 38 of 2017,79.31,30.462857142857143,19.84714285714286,172.0,67.0,718.0,276.0,65.75052854122622,792.0,25.0,13.195,15.0,7.0,62.0,28.0,22.571428571428573,15.43,8.59,12.74,30.125714285714285,31.98428571428571,30.18857142857143,20.335714285714285,21.858571428571427,16.962857142857143,1.3449999999999966,-0.03142857142857128,1.6864285714285712,-0.992708874098054,-0.12053668025532357,0.3228155305094347,0
TN/2017/41/1395,Tamil Nadu,Coimbatore,Fever,42,0,01-01-2017,07-01-2017,Under Surveillance,41,2017,Week 41 of 2017,96.57000000000001,29.982857142857142,20.384285714285713,288.0,121.0,1251.0,426.0,99.36575052854123,4541.0,107.0,13.195,18.0,15.0,7.0,13.333333333333334,22.142857142857142,79.31,15.43,8.59,30.462857142857143,30.125714285714285,31.98428571428571,19.84714285714286,20.335714285714285,21.858571428571427,35.359999999999985,-0.7607142857142882,-1.0057142857142838,-0.9709418174260521,0.23931566428755738,0.3228155305094347,1
TN/2018/20/1719,Tamil Nadu,Coimbatore,Fever,14,0,01-01-2018,07-01-2018,Under Surveillance,20,2018,Week 20 of 2018,7.47,31.59714285714286,20.545714285714286,326.0,127.0,1188.0,432.0,76.53276955602537,2685.0,53.0,14.686153846153845,42.0,18.0,15.0,25.0,25.714285714285715,96.57000000000001,79.31,15.43,29.982857142857142,30.462857142857143,30.125714285714285,20.384285714285713,19.84714285714286,20.335714285714285,40.56999999999999,-0.07142857142857312,0.024285714285712245,0.6631226582407952,-0.7485107481711012,0.4811490596051975,0
TN/2018/47/2004,Tamil Nadu,Coimbatore,Fever,34,0,01-01-2018,07-01-2018,Closed,47,2018,Week 47 of 2018,38.09,27.97,19.445714285714285,271.0,110.0,1307.0,444.0,90.27484143763213,2854.0,150.0,14.686153846153845,14.0,42.0,18.0,24.666666666666668,25.428571428571427,7.47,96.57000000000001,79.31,31.59714285714286,29.982857142857142,30.462857142857143,20.545714285714286,20.384285714285713,19.84714285714286,-35.919999999999995,0.5671428571428555,0.3492857142857143,-0.5680647467311559,0.8229838658936564,0.4811490596051975,1
TN/2019/14/2190,Tamil Nadu,Coimbatore,Fever,17,0,01-01-2019,07-01-2019,Under Control,14,2019,Week 14 of 2019,5.6,31.71142857142857,21.261428571428574,243.0,101.0,1234.0,457.0,78.43551797040169,1437.0,52.0,15.799615384615386,34.0,14.0,42.0,30.0,27.428571428571427,38.09,7.47,96.57000000000001,27.97,31.59714285714286,29.982857142857142,19.445714285714285,20.545714285714286,20.384285714285713,-29.240000000000023,-1.0064285714285692,-0.4692857142857156,0.992708874098054,-0.12053668025532288,0.6707989352750071,0
TN/2019/20/2248,Tamil Nadu,Coimbatore,Fever,16,0,01-01-2019,07-01-2019,Under Surveillance,20,2019,Week 20 of 2019,4.609999999999999,32.00428571428572,21.77285714285714,253.0,109.0,1048.0,403.0,89.21775898520085,1728.0,63.0,15.799615384615386,17.0,34.0,14.0,21.666666666666668,21.0,5.6,38.09,7.47,31.71142857142857,27.97,31.59714285714286,21.261428571428574,19.445714285714285,20.545714285714286,-0.9349999999999963,0.057142857142858466,0.35785714285714354,0.6631226582407952,-0.7485107481711012,0.6707989352750071,0
TN/2019/24/2303,Tamil Nadu,Coimbatore,Fever,21,0,01-01-2019,07-01-2019,Under Control,24,2019,Week 24 of 2019,73.53,30.37857142857143,21.147142857142857,262.0,115.0,1226.0,446.0,94.5031712473573,1413.0,39.0,15.799615384615386,16.0,17.0,34.0,22.333333333333332,22.285714285714285,4.609999999999999,5.6,38.09,32.00428571428572,31.71142857142857,27.97,21.77285714285714,21.261428571428574,19.445714285714285,-16.740000000000006,2.0171428571428613,1.1635714285714283,0.23931566428755768,-0.970941817426052,0.6707989352750071,1
TN/2019/27/2344,Tamil Nadu,Coimbatore,Fever,20,0,01-01-2019,07-01-2019,Under Control,27,2019,Week 27 of 2019,73.54,29.564285714285713,20.895714285714288,210.0,86.0,953.0,354.0,93.23467230443974,907.0,46.0,15.799615384615386,21.0,16.0,17.0,18.0,23.142857142857142,73.53,4.609999999999999,5.6,30.37857142857143,32.00428571428572,31.71142857142857,21.147142857142857,21.77285714285714,21.261428571428574,33.96499999999999,-0.6664285714285666,-0.05714285714285775,-0.12053668025532283,-0.992708874098054,0.6707989352750071,1
TN/2019/32/2403,Tamil Nadu,Coimbatore,Fever,27,0,01-01-2019,07-01-2019,Closed,32,2019,Week 32 of 2019,85.85,31.345714285714283,19.368571428571432,171.0,69.0,798.0,291.0,75.8985200845666,1323.0,33.0,15.799615384615386,20.0,21.0,16.0,19.0,23.428571428571427,73.54,73.53,4.609999999999999,29.564285714285713,30.37857142857143,32.00428571428572,20.895714285714288,21.147142857142857,21.77285714285714,34.46500000000001,-1.220000000000003,-0.43857142857142434,-0.663122658240795,-0.7485107481711013,0.6707989352750071,1
TN/2019/50/2600,Tamil Nadu,Coimbatore,Fever,78,0,01-01-2019,07-01-2019,Under Control,50,2019,Week 50 of 2019,79.25,28.074285714285715,18.158571428571427,295.0,121.0,1315.0,464.0,96.61733615221986,3733.0,125.0,15.799615384615386,27.0,20.0,21.0,22.666666666666668,21.285714285714285,85.85,73.54,73.53,31.345714285714283,29.564285714285713,30.37857142857143,19.368571428571432,20.895714285714288,21.147142857142857,6.159999999999992,0.4835714285714224,-0.8892857142857111,-0.2393156642875578,0.970941817426052,0.6707989352750071,1
TN/2020/37/2964,Tamil Nadu,Coimbatore,Fever,18,0,01-01-2020,07-01-2020,Under Surveillance,37,2020,Week 37 of 2020,29.86,29.465714285714284,19.75714285714286,256.0,109.0,1075.0,370.0,84.77801268498943,1113.0,21.0,14.62423076923077,78.0,27.0,20.0,41.666666666666664,30.428571428571427,79.25,85.85,73.54,28.074285714285715,31.345714285714283,29.564285714285713,18.158571428571427,19.368571428571432,20.895714285714288,2.8549999999999924,-0.7450000000000003,-1.3685714285714283,-0.970941817426052,-0.23931566428755774,0.45821695077134467,0
TN/2021/24/3377,Tamil Nadu,Coimbatore,Fever,11,0,01-01-2021,07-01-2021,Closed,24,2021,Week 24 of 2021,55.04,29.55,19.97714285714286,243.0,107.0,1229.0,438.0,80.33826638477801,2050.0,22.0,16.286538461538463,18.0,78.0,27.0,41.0,28.142857142857142,29.86,79.25,85.85,29.465714285714284,28.074285714285715,31.345714285714283,19.75714285714286,18.158571428571427,19.368571428571432,-27.995000000000005,-0.9399999999999993,0.19428571428571514,0.23931566428755768,-0.970941817426052,0.6755215794543958,0
TN/2022/17/3819,Tamil Nadu,Coimbatore,Fever,17,0,01-01-2022,07-01-2022,Closed,17,2022,Week 17 of 2022,12.48,31.33142857142857,21.771428571428572,235.0,87.0,1247.0,490.0,78.8583509513742,1717.0,49.0,15.411538461538461,11.0,18.0,78.0,35.666666666666664,27.285714285714285,55.04,29.86,79.25,29.55,29.465714285714284,28.074285714285715,19.97714285714286,19.75714285714286,18.158571428571427,-12.105000000000004,0.7378571428571384,0.9092857142857133,0.8854560256532099,-0.4647231720437685,0.6248098597269458,0
TN/2022/30/3971,Tamil Nadu,Coimbatore,Fever,25,0,01-01-2022,07-01-2022,Closed,30,2022,Week 30 of 2022,20.61,30.044285714285714,20.057142857142857,226.0,93.0,964.0,340.0,81.18393234672304,1584.0,18.0,15.411538461538461,17.0,11.0,18.0,15.333333333333334,27.428571428571427,12.48,55.04,29.86,31.33142857142857,29.55,29.465714285714284,21.771428571428572,19.97714285714286,19.75714285714286,-8.689999999999994,0.9328571428571398,1.0071428571428567,-0.46472317204376806,-0.8854560256532101,0.6248098597269458,1
TN/2023/17/4385,Tamil Nadu,Coimbatore,Fever,9,0,01-01-2023,07-01-2023,Closed,17,2023,Week 17 of 2023,4.4,31.74142857142857,21.368571428571432,307.0,139.0,1173.0,445.0,89.4291754756871,1423.0,58.0,13.383461538461539,25.0,17.0,11.0,17.666666666666668,28.0,20.61,12.48,55.04,30.044285714285714,31.33142857142857,29.55,20.057142857142857,21.771428571428572,19.97714285714286,-17.214999999999993,0.2471428571428584,0.04000000000000101,0.8854560256532099,-0.4647231720437685,0.30038286032996897,0
TN/2025/11/5283,Tamil Nadu,Coimbatore,Fever,28,0,01-01-2025,07-01-2025,Under Surveillance,11,2025,Week 11 of 2025,23.17,29.71142857142857,19.404285714285713,186.0,76.0,699.0,266.0,80.97251585623678,1012.0,24.0,14.143461538461539,9.0,25.0,17.0,17.0,26.428571428571427,4.4,20.61,12.48,31.74142857142857,30.044285714285714,31.33142857142857,21.368571428571432,20.057142857142857,21.771428571428572,-4.0399999999999965,0.20499999999999394,-0.20142857142857107,0.970941817426052,0.23931566428755804,0.45522603892647945,1
TN/2025/34/5483,Tamil Nadu,Coimbatore,Fever,15,0,01-01-2025,07-01-2025,Under Surveillance,34,2025,Week 34 of 2025,38.620000000000005,28.888571428571428,19.59142857142857,208.0,85.0,699.0,245.0,65.53911205073996,1083.0,25.0,14.143461538461539,28.0,9.0,25.0,20.666666666666668,26.571428571428573,23.17,4.4,20.61,29.71142857142857,31.74142857142857,30.044285714285714,19.404285714285713,21.368571428571432,20.057142857142857,1.2799999999999963,-0.16642857142857234,-0.326428571428574,-0.8229838658936564,-0.5680647467311559,0.45522603892647945,0
TN/2015/8/0078,Tamil Nadu,Coimbatore,Scrub Typhus,5,0,01-01-2015,07-01-2015,Closed,8,2015,Week 8 of 2015,19.94,29.745714285714286,16.708571428571428,194.0,83.0,1120.0,389.0,72.51585623678648,1111.0,38.0,13.895185185185186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8229838658936564,0.5680647467311559,0.3965797101294653,0
TN/2015/9/0084,Tamil Nadu,Coimbatore,Scrub Typhus,4,0,01-01-2015,07-01-2015,Under Control,9,2015,Week 9 of 2015,9.09,30.06,17.134285714285713,197.0,83.0,834.0,286.0,70.61310782241014,1083.0,44.0,13.895185185185186,5.0,0.0,0.0,5.0,5.0,19.94,0.0,0.0,29.745714285714286,0.0,0.0,16.708571428571428,0.0,0.0,0.0,0.0,0.0,0.8854560256532099,0.4647231720437686,0.3965797101294653,0
TN/2015/21/0211,Tamil Nadu,Coimbatore,Scrub Typhus,1,0,01-01-2015,07-01-2015,Closed,21,2015,Week 21 of 2015,6.78,31.934285714285714,21.405714285714286,281.0,118.0,1312.0,531.0,101.90274841437632,1079.0,26.0,13.895185185185186,4.0,5.0,0.0,4.5,4.5,9.09,19.94,0.0,30.06,29.745714285714286,0.0,17.134285714285713,16.708571428571428,0.0,0.0,0.0,0.0,0.5680647467311558,-0.8229838658936564,0.3965797101294653,0
TN/2015/37/0375,Tamil Nadu,Coimbatore,Scrub Typhus,12,0,01-01-2015,07-01-2015,Under Control,37,2015,Week 37 of 2015,72.52,30.44142857142857,19.859999999999996,160.0,65.0,856.0,309.0,78.22410147991543,961.0,35.0,13.895185185185186,1.0,4.0,5.0,3.3333333333333335,3.3333333333333335,6.78,9.09,19.94,31.934285714285714,30.06,29.745714285714286,21.405714285714286,17.134285714285713,16.708571428571428,-6.580000000000001,1.0942857142857165,2.3485714285714243,-0.970941817426052,-0.23931566428755774,0.3965797101294653,0
TN/2015/42/0440,Tamil Nadu,Coimbatore,Scrub Typhus,50,0,01-01-2015,07-01-2015,Under Surveillance,42,2015,Week 42 of 2015,64.06,29.212857142857143,19.735714285714288,395.0,154.0,1421.0,550.0,97.46300211416491,3824.0,203.0,13.895185185185186,12.0,1.0,4.0,5.666666666666667,5.5,72.52,6.78,9.09,30.44142857142857,31.934285714285714,30.06,19.859999999999996,21.405714285714286,17.134285714285713,31.71499999999999,0.19071428571428942,1.3628571428571412,-0.9350162426854148,0.35460488704253557,0.3965797101294653,1
TN/2016/13/0691,Tamil Nadu,Coimbatore,Scrub Typhus,4,0,01-01-2016,07-01-2016,Under Surveillance,13,2016,Week 13 of 2016,18.02,31.494285714285716,21.214285714285715,260.0,108.0,936.0,313.0,72.09302325581395,1067.0,38.0,11.856923076923076,50.0,12.0,1.0,21.0,14.4,64.06,72.52,6.78,29.212857142857143,30.44142857142857,31.934285714285714,19.735714285714288,19.859999999999996,21.405714285714286,28.640000000000004,-1.3607142857142838,-0.8350000000000015,1.0,-1.6081226496766366e-16,0.1296029403271816,0
TN/2016/18/0734,Tamil Nadu,Coimbatore,Scrub Typhus,2,0,01-01-2016,07-01-2016,Closed,18,2016,Week 18 of 2016,6.21,32.52142857142857,22.02857142857143,228.0,89.0,1171.0,449.0,98.09725158562368,1944.0,58.0,11.856923076923076,4.0,50.0,12.0,22.0,12.666666666666666,18.02,64.06,72.52,31.494285714285716,29.212857142857143,30.44142857142857,21.214285714285715,19.735714285714288,19.859999999999996,-27.249999999999993,0.5264285714285784,0.6771428571428589,0.8229838658936565,-0.5680647467311557,0.1296029403271816,0
TN/2016/27/0825,Tamil Nadu,Coimbatore,Scrub Typhus,6,0,01-01-2016,07-01-2016,Under Surveillance,27,2016,Week 27 of 2016,80.32000000000001,29.267142857142858,20.072857142857142,263.0,109.0,944.0,356.0,82.02959830866807,1278.0,31.0,11.856923076923076,2.0,4.0,50.0,18.666666666666668,11.142857142857142,6.21,18.02,64.06,32.52142857142857,31.494285714285716,29.212857142857143,22.02857142857143,21.214285714285715,19.735714285714288,-28.925,1.6542857142857132,1.14642857142857,-0.12053668025532283,-0.992708874098054,0.1296029403271816,0
TN/2016/28/0836,Tamil Nadu,Coimbatore,Scrub Typhus,6,0,01-01-2016,07-01-2016,Closed,28,2016,Week 28 of 2016,34.74,30.61285714285714,19.93285714285714,215.0,92.0,1085.0,396.0,84.56659619450318,778.0,25.0,11.856923076923076,6.0,2.0,4.0,4.0,11.285714285714286,80.32000000000001,6.21,18.02,29.267142857142858,32.52142857142857,31.494285714285716,20.072857142857142,22.02857142857143,21.214285714285715,31.14999999999999,-1.1135714285714318,-0.5707142857142902,-0.23931566428755743,-0.9709418174260521,0.1296029403271816,0
TN/2016/30/0861,Tamil Nadu,Coimbatore,Scrub Typhus,7,0,01-01-2016,07-01-2016,Under Surveillance,30,2016,Week 30 of 2016,48.63,30.392857142857142,19.625714285714285,211.0,87.0,1400.0,470.0,70.40169133192389,1593.0,48.0,11.856923076923076,6.0,6.0,2.0,4.666666666666667,11.571428571428571,34.74,80.32000000000001,6.21,30.61285714285714,29.267142857142858,32.52142857142857,19.93285714285714,20.072857142857142,22.02857142857143,14.265000000000015,-0.9542857142857224,-1.0478571428571453,-0.46472317204376806,-0.8854560256532101,0.1296029403271816,0
TN/2017/27/1285,Tamil Nadu,Coimbatore,Scrub Typhus,10,0,01-01-2017,07-01-2017,Under Surveillance,27,2017,Week 27 of 2017,85.33,29.56,20.164285714285715,201.0,81.0,1234.0,448.0,80.76109936575054,1660.0,41.0,13.195,7.0,6.0,6.0,6.333333333333333,12.428571428571429,48.63,34.74,80.32000000000001,30.392857142857142,30.61285714285714,29.267142857142858,19.625714285714285,19.93285714285714,20.072857142857142,-15.84500000000001,0.5628571428571373,-0.22357142857142967,-0.12053668025532283,-0.992708874098054,0.3228155305094347,0
TN/2017/44/1430,Tamil Nadu,Coimbatore,Scrub Typhus,50,0,01-01-2017,07-01-2017,Closed,44,2017,Week 44 of 2017,73.47,28.845714285714283,19.834285714285716,309.0,135.0,1583.0,561.0,92.38900634249472,2387.0,75.0,13.195,10.0,7.0,6.0,7.666666666666667,12.142857142857142,85.33,48.63,34.74,29.56,30.392857142857142,30.61285714285714,20.164285714285715,19.625714285714285,19.93285714285714,25.29499999999999,-0.5264285714285792,0.1157142857142895,-0.822983865893657,0.5680647467311548,0.3228155305094347,1
TN/2018/5/1588,Tamil Nadu,Coimbatore,Scrub Typhus,8,0,01-01-2018,07-01-2018,Under Control,5,2018,Week 5 of 2018,4.32,29.99142857142857,15.540000000000001,246.0,98.0,1147.0,412.0,89.85200845665962,1140.0,40.0,14.686153846153845,50.0,10.0,7.0,22.333333333333332,12.142857142857142,73.47,85.33,48.63,28.845714285714283,29.56,30.392857142857142,19.834285714285716,20.164285714285715,19.625714285714285,12.420000000000005,-0.7735714285714296,0.10428571428571913,0.5680647467311558,0.8229838658936564,0.4811490596051975,0
TN/2018/20/1717,Tamil Nadu,Coimbatore,Scrub Typhus,4,0,01-01-2018,07-01-2018,Under Control,20,2018,Week 20 of 2018,7.47,31.59714285714286,20.545714285714286,326.0,127.0,1188.0,432.0,76.53276955602537,2685.0,53.0,14.686153846153845,8.0,50.0,10.0,22.666666666666668,12.714285714285714,4.32,73.47,85.33,29.99142857142857,28.845714285714283,29.56,15.540000000000001,19.834285714285716,20.164285714285715,-40.50499999999998,0.21571428571428442,-2.3121428571428577,0.6631226582407952,-0.7485107481711012,0.4811490596051975,0
